respondent_id,h1n1_vaccine,seasonal_vaccine
49016,0.047467699,0.08021188
49017,0.088409536,0.48211633
49018,0.096147311,0.507533789
49019,0.701086773,0.833646129
49020,0.081397153,0.377004867
49021,0.036519693,0.310184273
49022,0.138686271,0.418277219
49023,0.076147075,0.159271388
49024,0.050405126,0.582143671
49025,0.01394616,0.119131669
49026,0.14838135,0.443128351
49027,0.340567674,0.697119366
49028,0.060722332,0.111092637
49029,0.667553181,0.890701121
49030,0.083307061,0.471204111
49031,0.841402323,0.578663216
49032,0.036361103,0.307534715
49033,0.02813955,0.259416078
49034,0.05179002,0.753535851
49035,0.415970424,0.258070696
49036,0.180029953,0.45318235
49037,0.022097773,0.440266107
49038,0.081837591,0.28298338
49039,0.545056947,0.801435999
49040,0.056152705,0.651839943
49041,0.20054043,0.270067071
49042,0.132163055,0.971770516
49043,0.011704283,0.065108249
49044,0.057784649,0.048208278
49045,0.018520862,0.121711204
49046,0.161320398,0.442707911
49047,0.874685849,0.804032381
49048,0.042722746,0.409728968
49049,0.010839541,0.016453829
49050,0.033782715,0.114928155
49051,0.06304909,0.066373335
49052,0.518907099,0.765239331
49053,0.126709153,0.874753156
49054,0.495972717,0.798762095
49055,0.097891345,0.132975944
49056,0.152474472,0.27814365
49057,0.621355754,0.827700069
49058,0.792379594,0.958789471
49059,0.027957353,0.180338619
49060,0.097807173,0.503841832
49061,0.882596808,0.956192256
49062,0.036287809,0.296686851
49063,0.923905798,0.898802469
49064,0.399900122,0.735131755
49065,0.452360102,0.849907329
49066,0.038866032,0.627817786
49067,0.123833006,0.862011155
49068,0.823920764,0.93458499
49069,0.060116617,0.073088979
49070,0.068645358,0.822728604
49071,0.89947659,0.962282157
49072,0.116846664,0.872972499
49073,0.087219999,0.788651312
49074,0.320835248,0.82565973
49075,0.510010686,0.655501733
49076,0.033520952,0.131623745
49077,0.092977447,0.079437459
49078,0.027787302,0.274641375
49079,0.022555479,0.074673727
49080,0.048087682,0.156153331
49081,0.83815966,0.819199321
49082,0.113128849,0.257345455
49083,0.02267945,0.790283697
49084,0.124236517,0.175722734
49085,0.120561297,0.088981738
49086,0.058394901,0.234366039
49087,0.668752119,0.361547028
49088,0.305930117,0.937521517
49089,0.54405419,0.804841313
49090,0.241228267,0.51387124
49091,0.722478456,0.522796026
49092,0.083114037,0.192724815
49093,0.011014832,0.099079409
49094,0.869317253,0.906163444
49095,0.022625171,0.694465859
49096,0.085921664,0.444466025
49097,0.084675374,0.812181912
49098,0.03192907,0.365687478
49099,0.048019186,0.769352987
49100,0.544252484,0.544725758
49101,0.046866425,0.919630574
49102,0.042836391,0.759676629
49103,0.03838033,0.042769785
49104,0.060432227,0.44737115
49105,0.366549241,0.705768405
49106,0.012625654,0.07482501
49107,0.361278413,0.734544316
49108,0.066081811,0.328802497
49109,0.057448656,0.164228856
49110,0.223516784,0.451137166
49111,0.029443941,0.21819713
49112,0.585472583,0.935285985
49113,0.043634852,0.086136413
49114,0.266523607,0.555976159
49115,0.029966033,0.220518188
49116,0.510206443,0.39622813
49117,0.052648777,0.073793736
49118,0.025641205,0.582536092
49119,0.316322203,0.545113001
49120,0.041933337,0.087366168
49121,0.016720488,0.214882346
49122,0.025355924,0.320327794
49123,0.649370082,0.434721504
49124,0.336630444,0.110116095
49125,0.047191416,0.23336284
49126,0.08240869,0.896465474
49127,0.025568098,0.762529412
49128,0.055918416,0.367157313
49129,0.024974561,0.158648111
49130,0.413469254,0.411076162
49131,0.431670119,0.748148898
49132,0.075466393,0.958582103
49133,0.04359491,0.054979758
49134,0.011699671,0.777642471
49135,0.014245378,0.091541972
49136,0.428984656,0.633889944
49137,0.020279494,0.345013881
49138,0.032325031,0.417650404
49139,0.043566607,0.062295667
49140,0.042338379,0.878182755
49141,0.18746132,0.209382552
49142,0.127582884,0.286547787
49143,0.046916103,0.036831861
49144,0.392016973,0.58799771
49145,0.079592264,0.147474398
49146,0.028854278,0.124430477
49147,0.041201585,0.078189429
49148,0.902440596,0.934941307
49149,0.234435571,0.872979333
49150,0.049255605,0.079087582
49151,0.151381705,0.51410387
49152,0.074768967,0.574839232
49153,0.210776074,0.41027914
49154,0.206214817,0.203633218
49155,0.068463901,0.41591854
49156,0.243411878,0.443936378
49157,0.044546066,0.783948568
49158,0.339467396,0.874944817
49159,0.382198777,0.227613072
49160,0.160823718,0.172475058
49161,0.057443609,0.119023297
49162,0.05611305,0.111621832
49163,0.062632265,0.070863448
49164,0.033039281,0.079019835
49165,0.132595136,0.344049518
49166,0.049458826,0.721208245
49167,0.021632502,0.146880017
49168,0.207105849,0.226447303
49169,0.018325828,0.038208013
49170,0.088987975,0.327874039
49171,0.737248901,0.797819925
49172,0.106484745,0.800945688
49173,0.295217488,0.788112551
49174,0.102644624,0.357903883
49175,0.303564638,0.953202504
49176,0.035828977,0.544833948
49177,0.7119861,0.790438988
49178,0.12267336,0.244379967
49179,0.378924371,0.69517664
49180,0.57465931,0.828791737
49181,0.217151129,0.693928825
49182,0.057158783,0.419582541
49183,0.178221066,0.863474444
49184,0.021450722,0.16349419
49185,0.361328797,0.348119521
49186,0.090746807,0.593091246
49187,0.023497613,0.05958767
49188,0.103033619,0.6313973
49189,0.024774729,0.853577984
49190,0.061265533,0.295298721
49191,0.092079916,0.940893121
49192,0.361141736,0.486148284
49193,0.057656902,0.302864549
49194,0.078026331,0.07662883
49195,0.059873884,0.413544135
49196,0.240882256,0.795814585
49197,0.041666306,0.11367009
49198,0.079605069,0.886326854
49199,0.01771899,0.076740221
49200,0.180035673,0.907657136
49201,0.596418623,0.445846558
49202,0.047479177,0.379976861
49203,0.68738976,0.89189176
49204,0.027693499,0.06617698
49205,0.124828488,0.973373631
49206,0.059765858,0.255654878
49207,0.898436119,0.949410544
49208,0.745232783,0.898312868
49209,0.016311096,0.898075457
49210,0.115225501,0.352195368
49211,0.251241105,0.554609751
49212,0.391058783,0.366142433
49213,0.14846484,0.506581132
49214,0.231590891,0.864605154
49215,0.457449547,0.767627555
49216,0.314073414,0.609086418
49217,0.332275859,0.772641566
49218,0.635239001,0.856676526
49219,0.094462665,0.606640331
49220,0.083026486,0.166632024
49221,0.117409157,0.304744561
49222,0.199396005,0.566485404
49223,0.248587418,0.418038939
49224,0.172529542,0.396465159
49225,0.638729189,0.916260676
49226,0.143706225,0.942944549
49227,0.187926444,0.178632389
49228,0.171579379,0.226379879
49229,0.043755183,0.11685011
49230,0.402907776,0.090398424
49231,0.882835417,0.912023759
49232,0.245188836,0.84505831
49233,0.121738469,0.225249376
49234,0.049292706,0.852644459
49235,0.114918726,0.807984317
49236,0.194012295,0.420266352
49237,0.865928075,0.949953682
49238,0.58891076,0.82794126
49239,0.4338887,0.855595982
49240,0.110800196,0.410464727
49241,0.059218031,0.803863233
49242,0.279789701,0.578287427
49243,0.231725335,0.050090005
49244,0.024664493,0.052094095
49245,0.671074007,0.91696461
49246,0.44438415,0.940214034
49247,0.830940425,0.711512451
49248,0.051470153,0.09366773
49249,0.220356624,0.631603795
49250,0.074252097,0.147283323
49251,0.128658703,0.22647379
49252,0.063438354,0.799178576
49253,0.015835929,0.288873892
49254,0.68458989,0.414840466
49255,0.048723432,0.841022499
49256,0.060891225,0.305623462
49257,0.016272712,0.048494654
49258,0.115822797,0.107682716
49259,0.103336737,0.051768423
49260,0.62277457,0.50113902
49261,0.047315516,0.189120856
49262,0.097478928,0.242358916
49263,0.036273569,0.055910444
49264,0.135606489,0.798307241
49265,0.147798055,0.508075921
49266,0.132342761,0.074174523
49267,0.501752186,0.487938451
49268,0.039909492,0.359673002
49269,0.058819445,0.067695007
49270,0.028479488,0.078638938
49271,0.459564294,0.909738286
49272,0.435280796,0.492307328
49273,0.395197768,0.653662132
49274,0.098985389,0.195670225
49275,0.125398431,0.967045539
49276,0.103119052,0.646451717
49277,0.029163867,0.086514998
49278,0.860963629,0.963882908
49279,0.305133438,0.293844189
49280,0.124886217,0.09362649
49281,0.10663114,0.388197891
49282,0.052583166,0.138216534
49283,0.055033374,0.522270402
49284,0.129194739,0.242988688
49285,0.149403277,0.335649346
49286,0.030452795,0.602981051
49287,0.68465962,0.857250067
49288,0.052410979,0.05624234
49289,0.242246442,0.862741481
49290,0.801610255,0.759576099
49291,0.22767463,0.60704991
49292,0.190765288,0.672620877
49293,0.034895499,0.116419101
49294,0.086281808,0.130096461
49295,0.255687054,0.06081473
49296,0.031704124,0.476972645
49297,0.057449331,0.770089668
49298,0.074258575,0.345560247
49299,0.164849026,0.388062606
49300,0.124791465,0.460059097
49301,0.017212284,0.028605283
49302,0.040654343,0.055273017
49303,0.338266701,0.727286327
49304,0.055842289,0.451335301
49305,0.106241904,0.049964146
49306,0.09644733,0.62130015
49307,0.147694678,0.369830217
49308,0.284525662,0.897197393
49309,0.236390761,0.419716263
49310,0.024016164,0.502009659
49311,0.020208094,0.753245512
49312,0.113886212,0.463186988
49313,0.081703845,0.273916977
49314,0.843173528,0.768470313
49315,0.040251514,0.027089452
49316,0.351131818,0.766793965
49317,0.069823523,0.271329885
49318,0.169264333,0.278283245
49319,0.068244515,0.054447277
49320,0.236156571,0.515848634
49321,0.023400619,0.182410053
49322,0.144741715,0.876350963
49323,0.659825488,0.936065452
49324,0.123571175,0.512901193
49325,0.295464737,0.841263769
49326,0.04797121,0.110294753
49327,0.127852728,0.147059908
49328,0.175727443,0.538201081
49329,0.042976764,0.525696203
49330,0.044736922,0.129593642
49331,0.227950033,0.048530848
49332,0.071220001,0.676073831
49333,0.024038139,0.067021995
49334,0.080257818,0.722198534
49335,0.100168903,0.421094637
49336,0.040702638,0.065315273
49337,0.485241058,0.430345478
49338,0.014712229,0.033423304
49339,0.250718917,0.552710494
49340,0.066282474,0.102137455
49341,0.087529272,0.118669427
49342,0.04412282,0.25436796
49343,0.044814649,0.226548127
49344,0.048811887,0.751458986
49345,0.468392915,0.862164916
49346,0.604628582,0.448697325
49347,0.025709304,0.167416395
49348,0.054786961,0.509519218
49349,0.035310967,0.077149422
49350,0.0248561,0.824637952
49351,0.064734434,0.060999379
49352,0.217888082,0.365872988
49353,0.065128138,0.738040807
49354,0.039527559,0.591136261
49355,0.106693394,0.567653237
49356,0.060836466,0.249575883
49357,0.239519916,0.371266495
49358,0.115346662,0.90622993
49359,0.226190722,0.251684246
49360,0.079332652,0.258789869
49361,0.106017507,0.047652355
49362,0.009971484,0.049271744
49363,0.136602418,0.351780637
49364,0.044905604,0.405857285
49365,0.817315403,0.779314951
49366,0.429725077,0.653346509
49367,0.117329244,0.918915371
49368,0.427011893,0.580809061
49369,0.018553746,0.402913988
49370,0.899250835,0.84161128
49371,0.499661928,0.505664145
49372,0.152880164,0.256468217
49373,0.185141133,0.375278718
49374,0.022009255,0.067957313
49375,0.066515956,0.149816267
49376,0.039159974,0.227273777
49377,0.02181235,0.43386297
49378,0.072842119,0.687443467
49379,0.033824124,0.072512908
49380,0.875386057,0.945192751
49381,0.131863226,0.165535858
49382,0.014845075,0.045178
49383,0.594740998,0.917784034
49384,0.022844544,0.100427235
49385,0.036357619,0.313210223
49386,0.038107567,0.117197567
49387,0.112966196,0.203870012
49388,0.347479049,0.82934927
49389,0.046107637,0.615708978
49390,0.043677316,0.203685806
49391,0.041237607,0.134269426
49392,0.032532222,0.137808228
49393,0.072895986,0.428598636
49394,0.066450108,0.606299164
49395,0.196964281,0.425799151
49396,0.083531561,0.553182546
49397,0.21026185,0.792142821
49398,0.048601214,0.087710904
49399,0.166324745,0.183297806
49400,0.014094616,0.071762973
49401,0.530631861,0.724857564
49402,0.553913484,0.822304717
49403,0.725211545,0.88308874
49404,0.068987998,0.523764626
49405,0.103858565,0.283000662
49406,0.124747203,0.309492434
49407,0.021098847,0.460818976
49408,0.032252297,0.19503087
49409,0.05288976,0.765305456
49410,0.290375902,0.826020446
49411,0.085043386,0.730078838
49412,0.741444773,0.932943843
49413,0.040824634,0.159643752
49414,0.095419991,0.139997927
49415,0.082737158,0.253771942
49416,0.729939991,0.970571572
49417,0.124886685,0.405972585
49418,0.145819729,0.499643536
49419,0.540687929,0.936351375
49420,0.062273159,0.887531858
49421,0.095535068,0.273157478
49422,0.30904819,0.672688759
49423,0.035337258,0.063394959
49424,0.032914491,0.079060729
49425,0.11351318,0.24915047
49426,0.041185794,0.355619022
49427,0.084548285,0.292940096
49428,0.09901726,0.932337167
49429,0.236008404,0.388135135
49430,0.043782268,0.138377728
49431,0.108142341,0.77080596
49432,0.047747965,0.115824839
49433,0.386670901,0.579415703
49434,0.105386474,0.115276958
49435,0.139386916,0.722301411
49436,0.038388811,0.294277888
49437,0.356438924,0.617618766
49438,0.050941245,0.137241134
49439,0.115580719,0.132407707
49440,0.057944742,0.693471295
49441,0.583823516,0.957676166
49442,0.011817034,0.060930421
49443,0.067232885,0.103335943
49444,0.333578476,0.90447293
49445,0.069817489,0.471715369
49446,0.049918788,0.128061002
49447,0.512761569,0.734237258
49448,0.71676988,0.919794765
49449,0.794018844,0.827496574
49450,0.047288487,0.530844445
49451,0.103907663,0.888000549
49452,0.075751289,0.177541625
49453,0.029649821,0.126198362
49454,0.818374272,0.968625117
49455,0.059823832,0.532973846
49456,0.034686183,0.202472743
49457,0.080772929,0.860393874
49458,0.209417651,0.256260522
49459,0.048252039,0.843449374
49460,0.295734401,0.44741459
49461,0.836899511,0.679715215
49462,0.045388834,0.773520075
49463,0.761243994,0.871710583
49464,0.019524716,0.090705485
49465,0.066158705,0.811714855
49466,0.048227892,0.154929471
49467,0.048302125,0.825808715
49468,0.902132002,0.920417594
49469,0.184877961,0.181176714
49470,0.07331948,0.583578197
49471,0.1203778,0.7547902
49472,0.065699461,0.091956804
49473,0.535307917,0.631841676
49474,0.022363408,0.264125811
49475,0.134917882,0.392375663
49476,0.069481537,0.201307927
49477,0.090498268,0.973577344
49478,0.74077948,0.844796845
49479,0.400349646,0.887146907
49480,0.169475678,0.210916403
49481,0.032703081,0.7322703
49482,0.064843423,0.411105311
49483,0.207226508,0.465646059
49484,0.035456216,0.161652345
49485,0.141078754,0.129509724
49486,0.240823905,0.268828732
49487,0.071673079,0.156802701
49488,0.324194106,0.704215178
49489,0.01676126,0.400762688
49490,0.069117904,0.068637834
49491,0.147060312,0.142967255
49492,0.112837009,0.206639945
49493,0.166946323,0.164157601
49494,0.043206908,0.257890135
49495,0.561537743,0.740939615
49496,0.03709908,0.058210634
49497,0.066536414,0.22871256
49498,0.014813377,0.065962546
49499,0.148425323,0.586476441
49500,0.027030553,0.788708401
49501,0.021336719,0.31764644
49502,0.309890619,0.566678966
49503,0.157630723,0.311610281
49504,0.052862693,0.388377545
49505,0.027974873,0.837128973
49506,0.042354307,0.524099244
49507,0.147782349,0.448138961
49508,0.015086251,0.165669527
49509,0.262223751,0.407880832
49510,0.036221523,0.478833655
49511,0.059913756,0.243944755
49512,0.498155249,0.5469422
49513,0.040617892,0.123575208
49514,0.108596098,0.202133123
49515,0.156274116,0.468072829
49516,0.667322324,0.64565438
49517,0.051669152,0.360456827
49518,0.053701604,0.604438679
49519,0.202440794,0.80563927
49520,0.313904045,0.434979876
49521,0.334888584,0.595176159
49522,0.546079085,0.686489312
49523,0.090595518,0.63332321
49524,0.116109977,0.346213617
49525,0.045241079,0.038059663
49526,0.35007561,0.69050485
49527,0.160297998,0.892436841
49528,0.016780565,0.848308482
49529,0.068292642,0.148850251
49530,0.588995541,0.744558644
49531,0.117899103,0.695436275
49532,0.126271488,0.465230386
49533,0.571505356,0.827855176
49534,0.021748377,0.088931809
49535,0.02941768,0.066953703
49536,0.149313406,0.243571261
49537,0.695678612,0.820152266
49538,0.05560478,0.664477051
49539,0.265268343,0.253133026
49540,0.02055176,0.162949259
49541,0.029896355,0.037373522
49542,0.066705657,0.173568681
49543,0.300319016,0.120810347
49544,0.094541052,0.059351707
49545,0.060646426,0.075190701
49546,0.233317613,0.379689192
49547,0.051880646,0.485739572
